Pax6		embryonic day 10.5	17	future spinal cord	Present
Pax6		embryonic day 10.5	17	future spinal cord	Present
Hhex		embryonic day 8.5	13	blood vessel	Present
Gpc4		embryonic day 7.5-8.0	12	future prosencephalon	Present
Aldh1a2		embryonic day 11.5	19	metanephric mesenchyme	Present
Grhl3		embryonic day 15.5	23	heart	Weak
Grhl3		embryonic day 15.5	23	lung	Weak
Fut4		postnatal adult	28	ovary	Absent
Zmiz2		embryonic day 12.5	20	brain	Present
Zmiz2		embryonic day 12.5	20	spinal cord	Present
Zmiz2		embryonic day 12.5	20	limb	Present
Pdgfra		embryonic day 16.0	24	heart	Strong
Dll1	Dll1<tm1Gos> / Dll1<+>	embryonic day 17.5	25	endolymphatic duct	Present
Shh		embryonic day 14.5	22	forebrain	Present
Smad2		embryonic day 14.5	23	neural retina nerve fibre layer	Strong
Evx1		embryonic day 14.5	23	medulla oblongata alar plate mantle layer	Moderate
Olfm1		embryonic day 14.5	23	diencephalon	Moderate
Zmiz2		embryonic day 14.5	23	glossopharyngeal IX ganglion	Moderate
Dmbx1		embryonic day 14.5	23	medulla oblongata basal plate mantle layer	Strong
Cdh1		embryonic day 14.5	23	brain	Strong
Prrx1		embryonic day 14.5	23	hindlimb digit 2 mesenchyme	Weak
Scube2		embryonic day 14.5	23	rib	Weak
Pax6		embryonic day 14.5	23	neural retina	Strong
Pax6		embryonic day 14.5	23	telencephalon mantle layer	Strong
Shh		embryonic day 14.5	23	midgut	Strong
Epha2		embryonic day 14.5	23	upper jaw molar	Moderate
Sox2		embryonic day 14.5	23	midgut	Weak
Sox2		embryonic day 14.5	23	telencephalon mantle layer	Strong
Irx3		embryonic day 14.5	23	midbrain ventricular layer	Strong
Sox1		embryonic day 14.5	23	rest of cerebellum ventricular layer	Moderate
Bmp7		embryonic day 13.5	21	spinal cord	Present
Bmp7		embryonic day 13.5	21	spinal cord	Present
Bmp7		embryonic day 13.5	21	scapula pre-cartilage condensation	Present
Bmp7		embryonic day 13.5	21	scapula pre-cartilage condensation	Present
Bmp7		embryonic day 13.5	21	rib cartilage condensation	Present
Bmp7		embryonic day 13.5	21	rib cartilage condensation	Present
T	Tcf7l1<tm2Efu> / Tcf7l1<+>	embryonic day 7.0	10	primitive streak	Present
Nodal		embryonic day 8.5	13	lateral plate mesenchyme	Absent
Pax6		embryonic day 15.5	23	pallidum	Moderate
Shh		embryonic day 11.5	19	urinary system	Present
Wnt3a		embryonic day 14.5	22	basal ganglia	Absent
Foxd3		embryonic day 14.5	22	pharynx	Absent
Fut4		embryonic day 14.5	22	alimentary system	Absent
Fut4		embryonic day 14.5	22	palatal shelf	Absent
Bmp2		embryonic day 8.75	13	pericardial component	Strong
Sox9		embryonic day 12.5	20	utricle	Present
Dlx2		embryonic day 9.75	16	1st branchial arch mandibular component mesenchyme	Present
Prrx2		embryonic day 9.5	13	embryo ectoderm	Absent
Prrx2		embryonic day 9.5	13	embryo ectoderm	Absent
Wnt1		embryonic day 11.5	19	neural tube	Present
Wnt1		embryonic day 11.5	19	diencephalon	Present
Wnt1		embryonic day 11.5	19	hindbrain	Present
Wnt1		embryonic day 11.5	19	midbrain	Present
Tfap2a		embryonic day 12.5	20	handplate mesenchyme	Present
Epha7		embryonic day 8.7	13	heart	Present
Epha7		embryonic day 8.7	13	rhombomere	Present
Epha7		embryonic day 8.7	13	neural fold	Present
Irx3		embryonic day 9.5	15	foregut	Present
Irx3		embryonic day 9.5	15	neural tube	Present
Irx3		embryonic day 9.5	15	2nd branchial arch ectoderm	Present
Irx3		embryonic day 9.5	15	1st branchial arch ectoderm	Present
Foxa2	Acvr2b<tm1Enl> / Acvr2b<+> ; Acvr2a<tm1Hsch> / Acvr2a<tm1Hsch>	embryonic day 7.5	11	primitive streak	Present
Shh		embryonic day 19.0	26	lung	Present
Sox9	Rbl2<tm1Tyj> / Rbl2<+> ; Rbl1<tm1Tyj> / Rbl1<+>	embryonic day 11.0	18	limb	Present
Hey1		embryonic day 10.5	17	arterial system	Strong
Foxa2	Foxa2<tm1(cre/ERT2)Hssk> / Foxa2<+>	embryonic day 8.5	13	embryo endoderm	Weak
Foxa2		embryonic day 15.5	23	urethra of female	Present
Hoxb9		embryonic day 15.5	23	renal vasculature	Present
Fst		embryonic day 13.5	21	ureter mesenchyme outer layer	Absent
Hhex		postnatal adult	28	distal straight tubule of outer medulla	Present
Dll1		postnatal day 0	27	proximal segment of s-shaped body	Absent
Foxf1		embryonic day 17.0	25	superficial cell layer of dorsal pelvic urethra of male	Absent
Cdh1		embryonic day 17.0	25	intermediate cell layer of ventral pelvic urethra of female	Present
Wnt3a		embryonic day 17.5	26	metanephros calyx	Absent
Cdh11		embryonic day 17.5	26	inner medullary collecting duct	Absent
Sox9		embryonic day 13.5	21	metacarpus pre-cartilage condensation	Present
Tfap2a		embryonic day 9.5	15	trunk mesenchyme derived from neural crest	Present
Tfap2a		embryonic day 9.5	15	future spinal cord	Present
Pecam1	Snai1<tm1Grid> / Snai1<tm1Grid> ; Snai2<tm1Grid> / Snai2<tm1Grid>	embryonic day 18.0	26	femur	Present
Pecam1	Snai1<tm1Grid> / Snai1<tm1Grid> ; Snai2<tm1Grid> / Snai2<tm1Grid>	embryonic day 18.0	26	femur	Present
Gata4		embryonic day 11.5	19	gonad primordium	Present
Nodal		embryonic day 8.0	12	lateral plate mesenchyme	Present
Kdr		embryonic day 7.25	10	conceptus	Present
Bmp2		embryonic day 10.5	17	head mesenchyme	Weak
Mafb	Rarb<tm1Mma> / Rarb<tm1Mma>	embryonic day 8.5	13	future rhombencephalon	Present
Pecam1		embryonic day 11.5	19	primordial germ cell	Present
Fgf4		embryonic day 8.0	12	primitive streak	Present
Pax6	Pax6<Sey-Neu> / Pax6<Sey-Neu>	embryonic day 10.5	17	optic cup	Strong
Pdgfra		embryonic day 14.0	21	embryo mesenchyme	Present
Shh		embryonic day 10.5	17	neural tube floor plate	Present
Otx2		embryonic day 8.7	14	future brain	Present
Fgf8	Smad1<tm2.1Rob> / Smad1<tm2.1Rob>	embryonic day 7.0	10	allantois	Present
Robo3		embryonic day 13.5	21	spinal cord roof plate	Present
Fut4		embryonic day 7.5	11	trophectoderm	Present
Otx2		embryonic day 10.5	17	forebrain	Present
Otx2		embryonic day 10.5	17	midbrain	Present
Hoxb9		embryonic day 13.5	21	ear	Absent
Sox2		postnatal newborn	27	hindbrain	Present
Gpc4		embryonic day 10.5	17	telencephalon	Present
Shh	Prox1<tm1Gco> / Prox1<+>	embryonic day 8.5	13	hindgut diverticulum	Present
Egr2		embryonic day 8.5	13	future rhombencephalon	Present
Shh		embryonic day 18.5	26	cerebellum	Present
Fst		embryonic day 12.5	20	cerebral cortex intermediate zone	Ambiguous
Fst		embryonic day 12.5	20	cerebral cortex intermediate zone	Ambiguous
Fst		embryonic day 12.5	20	cerebral cortex intermediate zone	Ambiguous
Fst		embryonic day 12.5	20	hypothalamus mantle layer	Ambiguous
Fst		embryonic day 12.5	20	hypothalamus mantle layer	Ambiguous
Fst		embryonic day 12.5	20	hypothalamus mantle layer	Ambiguous
Sdc1		embryonic day 14.5	23	vibrissa	Strong
Grhl2		embryonic day 14.5	23	trachea	Strong
Crabp2		embryonic day 14.5	23	olfactory epithelium	Strong
Hey2		embryonic day 14.5	23	skin	Moderate
Fst		embryonic day 14.5	23	nasal cavity	Strong
Fgf15		embryonic day 14.5	23	rest of cerebellum mantle layer	Strong
Ncam1		embryonic day 14.5	23	renal cortex	Moderate
Crabp1		embryonic day 8.5	13	neural ectoderm	Present
Gbx2		embryonic day 8.0	12	embryo	Present
Ncam1		postnatal day 0	27	cerebral cortex	Moderate
Hey2		embryonic day 11.5	19	maxillary process	Strong
Twist1		embryonic day 15.5	23	hippocampus	Present
Twist1		embryonic day 15.5	23	hippocampus	Present
Twist1		embryonic day 15.5	23	hippocampus	Present
Cdon		embryonic day 15.5	23	midbrain	Present
Cdon		embryonic day 15.5	23	midbrain	Present
Cdon		embryonic day 15.5	23	midbrain	Present
Flt4		embryonic day 15.5	23	hindbrain	Present
Flt4		embryonic day 15.5	23	hindbrain	Present
Flt4		embryonic day 15.5	23	hindbrain	Present
Nodal	Nodal<tm1Rob> / Nodal<+>	embryonic day 6.5	9	embryo	Present
Hoxb9		embryonic day 11.5	19	skeleton	Present
Dlx2	Gli3<Xt-J> / Gli3<Xt-J> ; Smo<tm1Amc> / Smo<tm1Amc>	embryonic day 10.5	17	telencephalon	Present
Pax6		embryonic day 12.5	20	telencephalon	Moderate
Fgf8		embryonic day 14.5	22	telencephalon septum	Moderate
Fgf8		embryonic day 14.5	22	heart	Absent
Wnt3a		embryonic day 14.5	22	pallidum	Absent
Wnt3a		embryonic day 14.5	22	midbrain tegmentum	Absent
Foxd3		embryonic day 14.5	22	choroid plexus	Absent
Prrx1		embryonic day 14.5	22	cerebellum	Absent
Foxf1		embryonic day 14.5	22	appendicular skeleton	Absent
Cdon		embryonic day 8.5	13	future spinal cord neural crest	Present
Otx2	Wnt1<sw> / Wnt1<sw>	embryonic day 10.5	17	rhombomere 01	Present
Nodal	Fts / Fts	embryonic day 8.0	12	lateral plate mesenchyme	Present
Egr2	Egr2<tm1Pch> / Egr2<+>	embryonic day 8.5	13	rhombomere 03	Present
Egr2	Egr2<tm1Pch> / Egr2<+>	embryonic day 8.5	13	rhombomere 05	Present
Dlx2		embryonic day 16.5	24	caudate-putamen	Present
Tfap2a		embryonic day 8.5	13	future spinal cord neural fold	Present
Shh		embryonic day 10.5	17	hindbrain	Present
Shh		embryonic day 10.5	17	midbrain	Present
Fgf8		embryonic day 11.5	19	forelimb bud apical ectodermal ridge	Present
Six1	Six1<tm1Mair> / Six1<+>	embryonic day 10.5	17	dorsal root ganglion	Present
Six1	Six1<tm1Mair> / Six1<+>	embryonic day 10.5	17	somite	Present
Six1	Six1<tm1Mair> / Six1<+>	embryonic day 9.5	15	somite	Present
Foxa2	Foxa2<tm1(cre/ERT2)Hssk> / Foxa2<+>	embryonic day 7.75	12	neural tube floor plate	Present
Foxa2	Foxa2<tm1(cre/ERT2)Hssk> / Foxa2<+>	embryonic day 7.75	12	notochord	Present
Foxa2	Foxa2<tm1(cre/ERT2)Hssk> / Foxa2<+>	embryonic day 7.75	12	node	Present
Hoxa1		embryonic day 15.5	23	late tubule	Absent
Hey1		postnatal day 0	27	medial segment of s-shaped body	Present
Dll1		postnatal day 0	27	medial segment of s-shaped body	Present
Dll1		postnatal day 0	27	inner medullary collecting duct	Absent
Foxf1		embryonic day 17.0	25	urinary system	Present
Bmp2		embryonic day 17.0	25	submucosa of dorsal pelvic urethra of male	Absent
Bmp2		embryonic day 17.0	25	muscularis mucosa of ventral pelvic urethra of male	Absent
Cdh1		embryonic day 17.0	25	urinary system	Present
Wnt3a		postnatal day 5	28	rest of interstitium of ventral prostate	Absent
Bmpr1b		postnatal day 28	28	interalveolar septum	Absent
Foxa2	Vangl2<Lp-m1Jus> / Vangl2<Lp-m1Jus> ; Intu<tm1.2Aliu> / Intu<+>	embryonic day 10.5	17	neural tube floor plate	Present
Foxa2	Tlx2<tm1Ut> / Tlx2<tm1Ut>	embryonic day 7.5	11	embryo	Present
Shh	Gli2<tm1Alj> / Gli2<tm1Alj>	embryonic day 14.5	22	spinal cord	Present
Shh	Gli2<tm1Alj> / Gli2<tm1Alj>	embryonic day 14.5	22	tail spinal cord	Present
Nodal	Eed<l7Rn5-3354SB> / Eed<l7Rn5-3354SB>	embryonic day 8.5	13	embryo	Present
Nodal	Eed<l7Rn5-3354SB> / Eed<l7Rn5-3354SB>	embryonic day 8.5	13	extraembryonic component	Present
Dlx2	Gsc<tm1Bhr> / Gsc<tm1Bhr> ; Foxa2<tm1Jrt> / Foxa2<+>	embryonic day 9.5	15	future forebrain	Present
Gata4		embryonic day 7.0-7.5	10	trophectoderm	Absent
Shh		embryonic day 12.5	20	embryo	Present
Hoxa3	Hoxa1<tm2Ipc> / Hoxa1<+>	embryonic day 9.0	14	future rhombencephalon	Present
Ncam1		embryonic day 9.5	15	neural tube	Present
Fgf8		embryonic day 9.5	15	telencephalon	Present
Fgf15		embryonic day 9.5	15	olfactory placode	Present
Bmp4		embryonic day 13.5	21	palatal shelf mesenchyme	Present
Olfm1		embryonic day 10.0	16	olfactory pit	Present
Wnt1	Emx2<tm1Pgr> / Emx2<tm1Pgr>	embryonic day 12.5	20	cerebral cortex ventricular layer	Present
Kdr		embryonic day 7.5	11	yolk sac	Present
Robo3		embryonic day 11.5	19	hindbrain	Present
Wnt3a	Shroom3<Gt(ROSA53)Sor> / Shroom3<Gt(ROSA53)Sor>	embryonic day 11.5	19	embryo	Present
Twist1		embryonic day 14.5	22	cornea	Present
Foxa2		postnatal adult	28	pancreatic islet	Present
Foxa2		postnatal adult	28	pancreatic duct	Present
Foxa2		postnatal adult	28	pancreatic acinus	Present
Foxa2		embryonic day 8.5	13	foregut-midgut junction endoderm	Weak
Hhex		embryonic day 8.5	13	dorsal aorta	Absent
Pecam1		embryonic day 16.5	24	cardiovascular system	Present
Gpc4		embryonic day 7.5	11	embryo	Present
Meox1		embryonic day 14.5	22	tongue skeletal muscle	Present
Epha7	Ebf1<tm1Rug> / Ebf1<+>	embryonic day 12.5	20	cerebral cortex	Present
Fgf8		embryonic day 10.0	16	future forebrain	Present
Wnt1		embryonic day 14.5	22	heart ventricle	Absent
Kit		postnatal week 7	28	oocyte	Present
Kit		postnatal week 7	28	oocyte	Present
Snai1		embryonic day 12.5	20	skeletal muscle	Absent
Bmpr1b		embryonic day 13.5	21	limb mesenchyme	Present
Bmpr1b		embryonic day 13.5	21	limb mesenchyme	Present
Dmbx1		embryonic day 16.5	24	diencephalon mantle layer	Ambiguous
Smad2		embryonic day 14.5	23	midbrain roof plate	Strong
Rarb		embryonic day 14.5	23	metanephros calyx	Weak
Olfm1		embryonic day 14.5	23	pectoral girdle and thoracic body wall skeleton	Weak
Olfm1		embryonic day 14.5	23	trigeminal V ganglion	Strong
Olfm1		embryonic day 14.5	23	extrinsic ocular muscle	Moderate
Dll1		embryonic day 14.5	23	pons ventricular layer	Strong
Cdh1		embryonic day 14.5	23	midgut	Strong
Fgf8		embryonic day 14.5	23	telencephalon ventricular layer	Strong
Bmp2		embryonic day 14.5	23	metanephros	Moderate
Ncam1		postnatal day 0	27	olfactory bulb glomerular layer	Strong
Ncam1		postnatal day 0	27	olfactory I nerve	Strong
Shh		embryonic day 15.5	23	hippocampus	Present
Shh		embryonic day 15.5	23	hippocampus	Present
Shh		embryonic day 15.5	23	hippocampus	Present
Bmpr1b		embryonic day 15.5	23	ganglionic eminence	Present
Bmpr1b		embryonic day 15.5	23	ganglionic eminence	Present
Bmpr1b		embryonic day 15.5	23	ganglionic eminence	Present
Kit		postnatal month 2	28	brain	Present
Rarb		embryonic day 10.5	17	intraembryonic coelom pericardio-peritoneal canal	Present
Rarb		embryonic day 10.5	17	septum transversum	Present
Fgf8		embryonic day 14.5	22	cerebral cortex	Absent
Fgf8		embryonic day 14.5	22	gonad	Absent
Shh		embryonic day 14.5	22	basal ganglia	Strong
Foxd3		embryonic day 14.5	22	skin	Absent
Fgf4		embryonic day 14.5	22	cardiovascular system	Absent
Fgf4		embryonic day 14.5	22	heart	Absent
Fgf4		embryonic day 14.5	22	hindlimb	Absent
Prrx1		embryonic day 14.5	22	lens	Absent
Sox1		embryonic day 14.5	22	basal forebrain	Absent
Cdon		embryonic day 9.5	15	neural tube	Present
Cdon		embryonic day 9.5	15	trunk mesenchyme	Present
Shh		embryonic day 9.5	15	diencephalon	Present
Mafb		embryonic day 13.0	21	central nervous system	Present
Smad2		embryonic day 13.5	21	gland	Present
Shh	Nog<tm1Amc> / Nog<tm1Amc>	embryonic day 10.5	17	neural tube floor plate	Present
Shh	Nog<tm1Amc> / Nog<tm1Amc>	embryonic day 10.5	17	notochord	Present
Shh		embryonic day 10.5	17	forelimb bud	Absent
Sox9		embryonic day 11.5	19	ventricle endocardial lining	Present
Dach1	Pax6<Sey> / Pax6<Sey>	embryonic day 9.5-10.0	15	eye mesenchyme	Present
Kdr		embryonic day 8.5	13	heart	Present
Kdr		embryonic day 8.5	13	dorsal aorta	Present
Kdr		embryonic day 8.5	13	blood vessel	Present
Prrx1		embryonic day 12.5	20	heart endocardial lining	Strong
Sox9		embryonic day 12.5	20	ovary	Absent
Itga6		embryonic day 15.5	23	ureteric tip	Absent
Aldh1a2		embryonic day 13.0	21	primitive bladder mesenchyme	Present
Wnt1		postnatal day 5	28	male pelvic urethra	Absent
Bmp2		embryonic day 17.0	25	superficial cell layer of ventral pelvic urethra of male	Present
Cdh1		embryonic day 17.0	25	mesenchymal layer of ventral pelvic urethra of female	Absent
Wnt3a		embryonic day 17.5	26	cortical collecting duct	Absent
Wnt3a		embryonic day 17.0	25	developing vasculature of vagina	Absent
T		embryonic day 7.5	11	embryo mesoderm	Present
Ncam1		embryonic day 9.5	15	neural tube	Strong
Dlx2		embryonic day 10.5	17	1st branchial arch maxillary component ectoderm	Present
Dlx2		embryonic day 10.5	17	1st branchial arch maxillary component mesenchyme	Present
Bmp4		embryonic day 9.5	15	embryo mesenchyme	Strong
Shh		embryonic day 10.5	17	carina tracheae	Strong
Crabp2		embryonic day 12.5	20	mesonephros	Absent
Crabp2		embryonic day 10.5	17	lung	Absent
Gbx2		embryonic day 8.5	12	embryo	Present
Shh	Nodal<tm1Mku> / Nodal<tm1.1Mku>	embryonic day 8.5	13	notochord	Present
Six1	Eya1<tm1Rilm> / Eya1<tm1Rilm>	embryonic day 10.5	18	trunk somite	Weak
Six1	Eya1<tm1Rilm> / Eya1<tm1Rilm>	embryonic day 10.5	18	metanephric mesenchyme	Weak
Six1	Eya1<tm1Rilm> / Eya1<tm1Rilm>	embryonic day 10.5	18	limb	Weak
Shh		embryonic day 12.0	20	forelimb	Present
Zmiz2		embryonic day 13.5	21	hindbrain	Present
Kdm5b		embryonic day 3.5	5	trophectoderm	Trace
Dll1		embryonic day 11.5	19	unsegmented mesenchyme	Present
Dll1		embryonic day 11.5	19	tail somite	Present
Dlx2		embryonic day 10.5	17	1st branchial arch	Present
Epha2		embryonic day 11.0	18	hindgut	Present
Epha2		embryonic day 11.0	18	tail	Present
Fgf15		embryonic day 11.5	19	telencephalon mantle layer	Ambiguous
Fgf15		embryonic day 11.5	19	telencephalon mantle layer	Ambiguous
Fgf15		embryonic day 11.5	19	telencephalon mantle layer	Ambiguous
Otx2		embryonic day 14.5	23	choroid plexus	Present
Evx1		embryonic day 14.5	23	pons mantle layer	Strong
Otx2		embryonic day 14.5	23	lateral ventricle choroid plexus	Strong
Dll1		embryonic day 14.5	23	forelimb interdigital region between digits 3 and 4	Moderate
Myl2		embryonic day 14.5	23	heart ventricle	Strong
Dmbx1		embryonic day 14.5	23	rest of cerebellum mantle layer	Strong
Fst		embryonic day 14.5	23	vertebral axis muscle system	Strong
Six1		embryonic day 14.5	23	hindlimb digit 2	Moderate
Grhl1		embryonic day 14.5	23	vibrissa	Moderate
Itga6		embryonic day 14.5	23	upper jaw incisor	Strong
Cdh1		embryonic day 14.5	23	heart ventricle	Strong
Cdh1		embryonic day 14.5	23	heart ventricle	Strong
Fgf8		embryonic day 14.5	23	thalamus mantle layer	Strong
Robo3		embryonic day 14.5	23	spinal cord mantle layer	Strong
Pax6		embryonic day 14.5	23	lung	Moderate
Sox2		embryonic day 14.5	23	pons ventricular layer	Strong
Sox2		embryonic day 14.5	23	pons mantle layer	Strong
Irx3		embryonic day 14.5	23	midbrain ventricular layer	Strong
Irx3		embryonic day 14.5	23	pons ventricular layer	Moderate
Pax6		embryonic day 13.5	21	ganglionic eminence	Weak
Hey1		embryonic day 10.5	17	dorsal root ganglion	Strong
Hoxb7		embryonic day 11.5	19	dorsal root ganglion	Strong
T	T<Wis> / T<Wis>	embryonic day 12.5	20	notochord	Present
Gtf2ird1	Gtf2ird1<tm2Hrd> / Gtf2ird1<+>	embryonic day 15.5	23	liver vascular element	Strong
Sox9	Pbx1<tm1Mlc> / Pbx1<tm1Mlc>	embryonic day 12.5	20	rib pre-cartilage condensation	Present
Shh		embryonic day 14.5	22	forelimb	Strong
Fgf15		embryonic day 14.5	22	amygdala	Moderate
Fgf15		embryonic day 14.5	22	liver	Absent
Dmbx1		embryonic day 14.5	22	urinary system	Absent
Fgf4		embryonic day 14.5	22	neocortex	Absent
Fgf4		embryonic day 14.5	22	urinary system	Absent
Fut4		embryonic day 14.5	22	main bronchus	Absent
Bmp4		embryonic day 9.0	14	optic vesicle	Present
Epha2		embryonic day 8.5	13	head mesenchyme	Present
Cdh1		embryonic day 12.5	20	testis	Present
Cdh1		embryonic day 14.0	22	collecting duct	Present
Sox2		postnatal day 14	28	molar enamel organ	Present
Sox2		postnatal day 14	28	molar enamel organ	Present
Shh	Etl4<Gt(pU8)80211Imeg> / Etl4<Gt(pU8)80211Imeg> ; Etn2<Sd> / Etn2<Sd>	embryonic day 9.0	14	neural tube floor plate	Present
Epha7		embryonic day 14.5	22	trigeminal V ganglion	Present
Epha7		embryonic day 14.5	22	vibrissa follicle	Present
Epha7		embryonic day 14.5	22	lip	Present
Cdh1		embryonic day 17.5	25	lung epithelium	Present
Fgf8	Shh<tm1Amc> / Shh<tm1Amc>	embryonic day 10.5	17	head	Present
Tcf15		embryonic day 9.0	14	unsegmented mesenchyme	Present
Tcf15		embryonic day 9.0	14	somite	Present
Gata4		embryonic day 5.5	8	parietal endoderm	Present
Gata4		embryonic day 5.5	8	extraembryonic visceral endoderm	Present
Lhx5		embryonic day 14.5	22	telencephalon	Present
Gbx2		embryonic day 12.5	20	ganglionic eminence	Present
T		embryonic day 15.5	23	urinary bladder	Present
Fst		embryonic day 13.5	21	ureteric tree terminal branch excluding tip itself	Absent
Robo3		embryonic day 15.5	23	renal vasculature	Absent
Robo3		embryonic day 15.5	23	urinary bladder	Absent
Ephb2		embryonic day 15.5	23	ureter	Absent
Itga4		embryonic day 13.5	21	rest of nephric duct of female	Present
Aldh1a2		embryonic day 13.0	21	urethra	Present
Cdh11		embryonic day 17.5	26	metanephros	Present
Bmp4		embryonic day 17.5	26	loop of Henle, inner medullary portion	Absent
Wnt3a		postnatal day 5	28	lamina propria of prostatic urethra	Absent
Wnt3a		postnatal day 5	28	mesenchymal layer of ventral pelvic urethra of male	Absent
Kdr	Gt(ROSA)26Sor<tm1(EYFP)Cos> / Gt(ROSA)26Sor<+> ; Hand1<tm1.1(EGFP/cre)Abfi> / Hand1<+>	embryonic day 12.5	28	placenta	Present
Kdr	Gt(ROSA)26Sor<tm1(EYFP)Cos> / Gt(ROSA)26Sor<+> ; Hand1<tm1.1(EGFP/cre)Abfi> / Hand1<+>	embryonic day 12.5	28	placenta	Present
Kdr	Gt(ROSA)26Sor<tm1(EYFP)Cos> / Gt(ROSA)26Sor<+> ; Hand1<tm1.1(EGFP/cre)Abfi> / Hand1<+>	embryonic day 12.5	28	placenta	Present
Lhx5		embryonic day 10.5	17	neural tube lateral wall	Present
Fgf8		embryonic day 9.0	14	embryo	Strong
Otx2	Otx2<tm1Pas> / Otx2<tm1Pas>	embryonic day 7.75	11	embryo	Absent
Twist1		embryonic day 9.5	15	extraembryonic component	Present
Shh	Fmn1<ld-Is(17;In2)1Gso> / Fmn1<+>	embryonic day 10.5	17	neural tube floor plate	Present
Shh	Fmn1<ld-Is(17;In2)1Gso> / Fmn1<+>	embryonic day 10.5	17	notochord	Present
Shh		embryonic day 11.5	19	brain	Present
Fgf8	Shh<tm1Chg> / Shh<tm1Chg>	embryonic day 10.5	17	limb	Present
Nodal	Dll1<tm1Gos> / Dll1<+>	embryonic day 8.5	13	lateral plate mesenchyme	Present
Smad2		embryonic day 8.5	13	hindgut diverticulum	Moderate
Smad2		embryonic day 8.5	13	midgut	Moderate
Gtf2ird1		embryonic day 12.5	20	medulla oblongata	Present
Hoxb7		embryonic day 13.5	21	hypothalamus	Present
Kdm5b		postnatal newborn	27	thalamus	Absent
Egr2		postnatal newborn	27	head	Absent
Kdr		embryonic day 19.0	26	blood vessel	Present
Hoxb1		embryonic day 9.5	15	rhombomere 04	Present
Hoxb1		embryonic day 9.5	15	future spinal cord	Present
Foxa2	Gsc<tm1Bhr> / Gsc<tm1Bhr> ; Foxa2<tm1Jrt> / Foxa2<+>	embryonic day 8.75	13	gut	Present
Cdh1	Epb4.1l5<lulu> / Epb4.1l5<lulu>	embryonic day 7.5	11	embryo mesoderm	Weak
Wnt1		embryonic day 14.5	22	salivary gland	Absent
Wnt1		embryonic day 14.5	22	retina	Absent
Otx2	Sfrp1<tm1Aksh> / Sfrp1<tm1Aksh> ; Shisa2<tm1Sia> / Shisa2<tm1Sia>	embryonic day 7.75	11	neural ectoderm	Present
Shh	Fkbp8<Gt(OST287985)Lex> / Fkbp8<Gt(OST287985)Lex>	embryonic day 10.0-10.5	16	neural tube	Present
Sox9	Pax3<Sp> / Pax3<Sp>	embryonic day 10.0	16	trunk mesenchyme derived from neural crest	Present
Hey2		embryonic day 12.5	20	spinal nerve	Present
Wnt3a		embryonic day 14.5	22	cerebral cortex ventricular layer	Ambiguous
Shh	Shh<tm2Amc> / Shh<tm2Amc>	embryonic day 12.5	20	brain	Present
Rarb		embryonic day 14.5	23	corpus striatum	Present
Rarb		embryonic day 14.5	23	upper jaw molar	Moderate
Rarb		embryonic day 14.5	23	limb skeletal muscle	Present
Olfm1		embryonic day 14.5	23	hindbrain	Moderate
Dll1		embryonic day 14.5	23	pons ventricular layer	Strong
Dll1		embryonic day 14.5	23	midbrain ventricular layer	Strong
Dll1		embryonic day 14.5	23	rest of cerebellum ventricular layer	Strong
Hey1		embryonic day 14.5	23	orbitosphenoid bone	Moderate
Epha7		embryonic day 14.5	23	telencephalon mantle layer	Strong
Gata4		embryonic day 14.5	23	heart atrium	Moderate
Dach1		embryonic day 14.5	23	pons mantle layer	Strong
Pecam1		embryonic day 14.5	23	embryo mesenchyme	Moderate
Pax6		embryonic day 14.5	23	rest of cerebellum marginal layer	Strong
Otx2		embryonic day 15.5	23	spinal cord	Present
Otx2		embryonic day 15.5	23	spinal cord	Present
Otx2		embryonic day 15.5	23	spinal cord	Present
Bmp4	Tfap2b<tm1Rbu> / Tfap2b<tm1Rbu>	embryonic day 11.5	19	limb	Present
Fgf8		embryonic day 14.5	22	cornea	Absent
Shh		embryonic day 14.5	22	inner ear	Strong
Shh		embryonic day 14.5	22	hindlimb	Strong
Foxd3		embryonic day 14.5	22	trachea	Absent
Fgf15		embryonic day 14.5	22	medulla oblongata	Moderate
Dmbx1		embryonic day 14.5	22	heart	Absent
Dmbx1		embryonic day 14.5	22	skin	Absent
Prrx1		embryonic day 14.5	22	dorsal root ganglion	Absent
Fut4		embryonic day 14.5	22	forelimb	Absent
Sox1		embryonic day 14.5	22	oesophagus	Absent
Pecam1	Gt(ROSA)26Sor<tm1Sor> / Gt(ROSA)26Sor<+>	embryonic day 9.5	15	blood vessel	Present
Pecam1	Gt(ROSA)26Sor<tm1Sor> / Gt(ROSA)26Sor<+>	embryonic day 9.5	15	blood vessel	Present
Aldh1a2		embryonic day 9.5	15	otocyst	Absent
Aldh1a2		embryonic day 9.5	15	optic vesicle	Absent
Aldh1a2		embryonic day 9.5	15	nervous system	Absent
Aldh1a2		embryonic day 18.5	26	epididymis	Strong
Fgf8	Smo<tm1Amc> / Smo<tm2Amc>	embryonic day 12.5	20	midbrain-hindbrain junction	Present
Lhx5		embryonic day 12.5	20	cerebellum primordium	Present
Lhx5		embryonic day 12.5	20	cerebellum primordium	Present
Twist1		embryonic day 8.5	13	1st branchial arch	Very strong
Bmp2		embryonic day 9.0	14	hindgut diverticulum	Present
Hoxb7		embryonic day 8.0	12	neural ectoderm	Present
Shh		embryonic day 12.5	20	urogenital sinus	Present
